Timestamp,Cell_ID,Voltage_V,Current_A,Temperature_C,Cycle_Count,Thermal_Risk,RUL_Cycles
2026-07-23 17:30:23,Cell_15,2.264,48.289,44.92,70,0,1113
2026-07-23 17:30:23,Cell_16,2.178,15.641,32.48,147,0,1044
2026-07-23 17:30:23,Cell_17,2.14,38.108,35.5,191,0,999
2026-07-23 17:30:23,Cell_18,2.163,22.38,33.61,159,0,1027
2026-07-23 17:30:23,Cell_19,2.181,37.484,40.99,132,0,1057
2026-07-23 17:30:23,Cell_2,2.213,29.329,37.59,131,0,1068
2026-07-23 17:30:23,Cell_20,2.251,19.366,34.73,147,0,1040
2026-07-23 17:30:23,Cell_21,2.259,21.774,34.59,60,0,1129
2026-07-23 17:30:23,Cell_22,2.223,26.746,41.32,165,0,1034
2026-07-23 17:30:23,Cell_23,2.199,26.068,29.96,159,0,1032
2026-07-23 17:30:23,Cell_24,2.261,22.026,35.17,180,0,1010
2026-07-23 17:30:23,Cell_25,2.238,29.951,38.66,102,0,1097
2026-07-23 17:30:23,Cell_26,2.097,17.764,36.3,198,0,988
2026-07-23 17:30:23,Cell_27,2.216,30.279,34.95,110,0,1086
2026-07-23 17:30:23,Cell_28,2.275,44.303,46.19,114,0,1082
2026-07-23 17:30:23,Cell_29,2.234,25.77,33.2,95,0,1099
2026-07-23 17:30:23,Cell_3,2.239,26.342,37.65,186,0,1013
2026-07-23 17:30:23,Cell_30,2.261,47.736,39.74,96,0,1100
2026-07-23 17:30:23,Cell_31,2.249,26.128,29.93,108,0,1082
2026-07-23 17:30:23,Cell_32,2.164,26.032,34.63,109,0,1079
2026-07-23 17:30:23,Cell_33,2.282,27.818,37.95,85,0,1113
2026-07-23 17:30:23,Cell_34,2.3,20.037,31.41,174,0,1022
2026-07-23 17:30:23,Cell_35,2.2,43.85,44.29,160,0,1033
2026-07-23 17:30:23,Cell_36,2.188,23.403,38.8,90,0,1100
2026-07-23 17:30:23,Cell_37,2.189,19.894,35.01,117,0,1064
2026-07-23 17:30:23,Cell_38,2.178,22.29,30.29,152,0,1042
2026-07-23 17:30:23,Cell_39,2.218,23.157,37.22,185,0,996
2026-07-23 17:30:23,Cell_4,2.217,13.364,28.61,163,0,1022
2026-07-23 17:30:23,Cell_40,2.144,14.45,28.56,144,0,1043
2026-07-23 17:30:23,Cell_41,2.256,12.747,34.01,151,0,1049
2026-07-23 17:30:23,Cell_42,2.286,45.266,47.47,111,0,1073
2026-07-23 17:30:23,Cell_43,2.196,28.914,40.08,154,0,1031
2026-07-23 17:30:23,Cell_44,1.866,42.737,78.53,109,2,1028
2026-07-23 17:30:23,Cell_45,2.116,41.088,42.18,129,0,1065
2026-07-23 17:30:23,Cell_46,2.179,21.616,34.05,74,0,1120
2026-07-23 17:30:23,Cell_47,2.205,11.729,28.24,154,0,1043
2026-07-23 17:30:23,Cell_48,2.3,29.724,39.24,76,0,1113
2026-07-23 17:30:23,Cell_49,2.261,26.869,39.58,151,0,1043
2026-07-23 17:30:23,Cell_5,2.224,34.274,39.52,140,0,1050
2026-07-23 17:30:23,Cell_50,2.244,14.434,26.32,203,0,997
2026-07-23 17:30:23,Cell_51,1.875,41.387,77.7,158,2,950
2026-07-23 17:30:23,Cell_52,2.223,23.439,39.19,61,0,1125
2026-07-23 17:30:23,Cell_53,2.181,17.838,34.18,146,0,1038
2026-07-23 17:30:23,Cell_54,2.185,37.966,44.76,126,0,1061
2026-07-23 17:30:23,Cell_55,2.163,27.356,35.19,192,0,1008
2026-07-23 17:30:23,Cell_6,2.19,8.654,27.28,143,0,1041
2026-07-23 17:30:23,Cell_7,2.135,29.003,38.72,157,0,1034
2026-07-23 17:30:23,Cell_8,2.156,11.919,34.56,108,0,1092
2026-07-23 17:30:23,Cell_9,2.243,22.72,32.44,92,0,1107
2026-07-23 17:32:23,Cell_1,2.265,23.956,34.41,200,0,986
2026-07-23 17:32:23,Cell_10,2.096,9.57,27.97,174,0,1010
2026-07-23 17:32:23,Cell_11,2.187,22.58,37.59,137,0,1047
2026-07-23 17:32:23,Cell_12,2.125,25.819,35.0,151,0,1033
2026-07-23 17:32:23,Cell_13,2.282,24.73,34.74,51,0,1130
2026-07-23 17:32:23,Cell_14,2.169,28.075,38.75,128,0,1070
2026-07-23 17:32:23,Cell_15,2.296,34.749,40.47,70,0,1124
2026-07-23 17:32:23,Cell_16,2.168,26.395,38.89,147,0,1034
2026-07-23 17:32:23,Cell_17,2.204,23.262,34.37,191,0,997
2026-07-23 17:32:23,Cell_18,2.117,10.274,28.08,159,0,1025
2026-07-23 17:32:23,Cell_19,2.244,25.508,40.75,132,0,1051
2026-07-23 17:32:23,Cell_2,2.195,29.909,42.22,131,0,1063
2026-07-23 17:32:23,Cell_20,2.21,26.525,36.76,147,0,1043
2026-07-23 17:32:23,Cell_21,2.3,47.264,38.33,60,0,1137
2026-07-23 17:32:23,Cell_22,2.212,29.821,36.14,165,0,1035
2026-07-23 17:32:23,Cell_23,2.13,17.61,31.65,159,0,1022
2026-07-23 17:32:23,Cell_24,2.26,16.684,34.6,180,0,1010
2026-07-23 17:32:23,Cell_25,2.277,33.704,38.63,102,0,1090
2026-07-23 17:32:23,Cell_26,2.149,25.492,35.81,198,0,989
2026-07-23 17:32:23,Cell_27,2.178,3.427,26.07,111,0,1082
2026-07-23 17:32:23,Cell_28,2.218,28.274,31.96,115,0,1083
2026-07-23 17:32:23,Cell_29,1.844,35.387,87.21,95,2,1057
2026-07-23 17:32:23,Cell_3,2.152,15.784,30.87,186,0,1009
2026-07-23 17:32:23,Cell_30,2.198,3.754,22.94,96,0,1085
2026-07-23 17:32:23,Cell_31,2.22,38.365,41.97,108,0,1085
2026-07-23 17:32:23,Cell_32,1.9,20.095,90.0,109,2,1025
2026-07-23 17:32:23,Cell_33,2.146,29.475,39.37,85,0,1097
2026-07-23 17:32:23,Cell_34,2.146,29.407,43.57,174,0,1016
2026-07-23 17:32:23,Cell_35,2.163,31.614,37.85,160,0,1025
2026-07-23 17:32:23,Cell_36,2.251,17.547,34.45,90,0,1102
2026-07-23 17:32:23,Cell_37,2.3,9.323,27.62,117,0,1072
2026-07-23 17:32:23,Cell_38,2.225,21.906,32.75,152,0,1031
2026-07-23 17:32:23,Cell_39,2.21,24.019,36.48,185,0,1015
2026-07-23 17:32:23,Cell_4,2.149,33.527,40.92,163,0,1036
2026-07-23 17:32:23,Cell_40,2.132,15.092,30.08,144,0,1048
2026-07-23 17:32:23,Cell_41,2.081,35.451,66.52,151,1,957
2026-07-23 17:32:23,Cell_42,2.17,3.821,25.11,111,0,1086
2026-07-23 17:32:23,Cell_43,2.171,19.079,34.4,154,0,1030
2026-07-23 17:32:23,Cell_44,2.267,24.521,36.07,109,0,1073
2026-07-23 17:32:23,Cell_45,2.192,11.339,30.92,129,0,1060
2026-07-23 17:32:23,Cell_46,2.218,23.638,37.52,74,0,1115
2026-07-23 17:32:23,Cell_47,2.213,20.519,34.71,154,0,1038
2026-07-23 17:32:23,Cell_48,2.244,24.871,44.23,76,0,1123
2026-07-23 17:32:23,Cell_49,2.248,14.465,37.03,151,0,1034
2026-07-23 17:32:23,Cell_5,2.232,16.278,33.48,140,0,1050
2026-07-23 17:32:23,Cell_50,2.133,26.572,36.54,203,0,986
2026-07-23 17:32:23,Cell_51,2.248,21.663,29.99,158,0,1040
2026-07-23 17:32:23,Cell_52,2.273,27.964,38.55,61,0,1131
2026-07-23 17:32:23,Cell_53,2.164,32.573,39.78,146,0,1052
2026-07-23 17:32:23,Cell_54,2.158,26.711,33.85,126,0,1070
2026-07-23 17:32:23,Cell_55,2.24,35.975,39.83,192,0,999
2026-07-23 17:32:23,Cell_6,2.188,11.363,31.07,143,0,1054
2026-07-23 17:32:23,Cell_7,2.151,24.032,38.81,157,0,1037
2026-07-23 17:32:23,Cell_8,2.156,20.497,33.68,108,0,1089
2026-07-23 17:32:23,Cell_9,2.208,35.168,38.9,92,0,1097
2026-07-23 17:34:23,Cell_1,2.108,34.559,63.42,200,1,884
2026-07-23 17:34:23,Cell_10,2.235,20.445,24.82,174,0,1010
2026-07-23 17:34:23,Cell_11,2.231,21.552,36.39,137,0,1049
2026-07-23 17:34:23,Cell_12,2.271,13.001,35.84,151,0,1037
2026-07-23 17:34:23,Cell_13,2.268,21.974,33.68,51,0,1132
2026-07-23 17:34:23,Cell_14,2.261,21.365,34.95,128,0,1066
2026-07-23 17:34:23,Cell_15,2.295,27.137,38.52,70,0,1129
2026-07-23 17:34:23,Cell_16,2.299,26.707,26.95,147,0,1050
2026-07-23 17:34:23,Cell_17,2.106,20.737,34.78,191,0,995
2026-07-23 17:34:23,Cell_18,2.129,50.0,48.07,159,0,1027
2026-07-23 17:34:23,Cell_19,2.265,20.46,37.62,132,0,1067
2026-07-23 17:34:23,Cell_2,2.159,50.0,48.48,131,0,1069
2026-07-23 17:34:23,Cell_20,2.148,25.308,33.66,147,0,1034
2026-07-23 17:34:23,Cell_21,2.179,23.399,40.4,60,0,1138
2026-07-23 17:34:23,Cell_22,2.247,5.708,25.0,165,0,1021
2026-07-23 17:34:23,Cell_23,2.18,19.924,32.06,159,0,1026
2026-07-23 17:34:23,Cell_24,2.23,35.79,41.89,181,0,1007
2026-07-23 17:34:23,Cell_25,2.251,50.0,42.46,102,0,1087
2026-07-23 17:34:23,Cell_26,2.179,15.152,36.6,198,0,992
2026-07-23 17:34:23,Cell_27,2.268,13.325,39.35,111,0,1074
2026-07-23 17:34:23,Cell_28,2.123,45.171,45.98,116,0,1076
2026-07-23 17:34:23,Cell_29,2.121,21.958,35.47,95,0,1088
2026-07-23 17:34:23,Cell_3,2.208,20.91,33.69,186,0,1008
2026-07-23 17:34:23,Cell_30,2.173,26.856,35.86,96,0,1085
2026-07-23 17:34:23,Cell_31,2.3,18.174,34.53,108,0,1073
2026-07-23 17:34:23,Cell_32,1.9,40.815,86.5,109,2,1026
2026-07-23 17:34:23,Cell_33,2.246,22.807,27.49,85,0,1105
2026-07-23 17:34:23,Cell_34,2.189,35.062,40.95,174,0,1014
2026-07-23 17:34:23,Cell_35,2.3,34.636,36.57,160,0,1022
2026-07-23 17:34:23,Cell_36,2.116,19.65,32.18,90,0,1100
2026-07-23 17:34:23,Cell_37,2.199,12.893,31.36,117,0,1083
2026-07-23 17:34:23,Cell_38,2.154,27.839,42.69,152,0,1039
2026-07-23 17:34:23,Cell_39,2.115,23.365,39.51,185,0,997
2026-07-23 17:34:23,Cell_4,2.121,27.96,39.47,163,0,1024
2026-07-23 17:34:23,Cell_40,2.178,23.215,34.25,144,0,1052
2026-07-23 17:34:23,Cell_41,2.223,17.037,27.43,152,0,1048
2026-07-23 17:34:23,Cell_42,2.245,19.086,34.01,111,0,1072
2026-07-23 17:34:23,Cell_43,2.197,28.785,38.18,154,0,1039
2026-07-23 17:34:23,Cell_44,2.3,18.477,37.05,109,0,1078
2026-07-23 17:34:23,Cell_45,1.821,45.267,81.59,129,2,987
2026-07-23 17:34:23,Cell_46,2.182,37.88,36.44,74,0,1116
2026-07-23 17:34:23,Cell_47,2.232,27.322,32.78,154,0,1028
2026-07-23 17:34:23,Cell_48,1.9,38.019,75.0,76,2,1075
2026-07-23 17:34:23,Cell_49,2.218,28.664,33.84,151,0,1030
2026-07-23 17:34:23,Cell_5,2.162,36.005,42.29,140,0,1043
2026-07-23 17:34:23,Cell_50,2.067,18.06,32.75,204,0,987
2026-07-23 17:34:23,Cell_51,2.169,27.245,63.37,158,1,957
2026-07-23 17:34:23,Cell_52,2.3,8.807,33.25,62,0,1133
2026-07-23 17:34:23,Cell_53,2.215,41.393,46.97,146,0,1039
2026-07-23 17:34:23,Cell_54,2.268,31.245,37.24,126,0,1073
2026-07-23 17:34:23,Cell_55,2.253,7.756,27.44,192,0,1007
2026-07-23 17:34:23,Cell_6,2.179,8.713,32.47,143,0,1047
2026-07-23 17:34:23,Cell_7,2.198,15.17,29.38,158,0,1034
2026-07-23 17:34:23,Cell_8,2.186,15.703,32.0,108,0,1074
2026-07-23 17:34:23,Cell_9,2.2,30.982,38.65,92,0,1107
2026-07-23 17:36:23,Cell_1,2.144,32.178,35.23,200,0,999
2026-07-23 17:36:23,Cell_10,2.137,27.754,40.08,174,0,1013
2026-07-23 17:36:23,Cell_11,2.183,29.78,42.4,137,0,1059
2026-07-23 17:36:23,Cell_12,2.217,10.098,26.17,151,0,1031
2026-07-23 17:36:23,Cell_13,2.192,24.43,34.37,51,0,1136
2026-07-23 17:36:23,Cell_14,2.253,20.492,34.9,128,0,1055
2026-07-23 17:36:23,Cell_15,2.284,10.404,29.96,70,0,1111
2026-07-23 17:36:23,Cell_16,2.16,25.4,35.61,147,0,1042
2026-07-23 17:36:23,Cell_17,2.193,19.851,30.45,191,0,1000
2026-07-23 17:36:23,Cell_18,2.285,35.503,42.98,159,0,1035
2026-07-23 17:36:23,Cell_19,1.9,47.324,75.0,132,2,997
2026-07-23 17:36:23,Cell_2,2.251,38.647,36.52,131,0,1064
2026-07-23 17:36:23,Cell_20,2.184,29.759,40.66,147,0,1044
2026-07-23 17:36:23,Cell_21,2.228,15.018,25.61,60,0,1134
2026-07-23 17:36:23,Cell_22,2.146,19.254,30.78,165,0,1028
2026-07-23 17:36:23,Cell_23,2.201,18.524,35.35,159,0,1023
2026-07-23 17:36:23,Cell_24,2.05,24.926,60.0,181,1,1009
2026-07-23 17:36:23,Cell_25,2.171,27.717,32.89,102,0,1093
2026-07-23 17:36:23,Cell_26,2.161,27.12,34.24,198,0,1001
2026-07-23 17:36:23,Cell_27,2.091,28.699,64.09,111,1,1020
2026-07-23 17:36:23,Cell_28,2.149,16.495,29.12,116,0,1068
2026-07-23 17:36:23,Cell_29,2.281,20.275,32.27,95,0,1093
2026-07-23 17:36:23,Cell_3,2.116,23.608,32.87,186,0,1006
2026-07-23 17:36:23,Cell_30,2.243,21.574,33.33,96,0,1102
2026-07-23 17:36:23,Cell_31,2.222,24.64,34.69,108,0,1083
2026-07-23 17:36:23,Cell_32,2.235,16.362,31.22,109,0,1090
2026-07-23 17:36:23,Cell_33,2.136,28.164,36.66,85,0,1111
2026-07-23 17:36:23,Cell_34,2.27,39.542,36.07,174,0,1010
2026-07-23 17:36:23,Cell_35,2.286,28.611,38.6,160,0,1028
2026-07-23 17:36:23,Cell_36,2.214,22.838,32.57,90,0,1103
2026-07-23 17:36:23,Cell_37,2.279,35.143,40.29,117,0,1069
2026-07-23 17:36:23,Cell_38,2.192,21.945,38.13,152,0,1044
2026-07-23 17:36:23,Cell_39,2.172,26.104,36.26,185,0,1000
2026-07-23 17:36:23,Cell_4,2.162,25.042,34.97,163,0,1028
2026-07-23 17:36:23,Cell_40,2.206,15.294,29.57,144,0,1044
2026-07-23 17:36:23,Cell_41,2.178,19.861,33.82,152,0,1039
2026-07-23 17:36:23,Cell_42,2.181,15.369,33.14,111,0,1089
2026-07-23 17:36:23,Cell_43,2.241,32.225,37.37,154,0,1041
2026-07-23 17:36:23,Cell_44,2.127,36.401,42.39,109,0,1087
2026-07-23 17:36:23,Cell_45,2.219,42.565,49.77,129,0,1058
2026-07-23 17:36:23,Cell_46,2.25,36.01,36.45,74,0,1111
2026-07-23 17:36:23,Cell_47,2.18,39.402,42.84,154,0,1030
2026-07-23 17:36:23,Cell_48,2.174,34.883,43.57,76,0,1113
2026-07-23 17:36:23,Cell_49,2.294,37.059,42.11,151,0,1046
2026-07-23 17:36:23,Cell_5,2.3,23.02,32.99,140,0,1044
2026-07-23 17:36:23,Cell_50,2.142,27.195,44.45,204,0,981
2026-07-23 17:36:23,Cell_51,2.181,16.629,33.92,158,0,1039
2026-07-23 17:36:23,Cell_52,2.262,15.759,24.43,62,0,1119
2026-07-23 17:36:23,Cell_53,2.213,21.597,40.74,146,0,1038
2026-07-23 17:36:23,Cell_54,2.211,35.996,35.48,126,0,1072
2026-07-23 17:36:23,Cell_55,2.18,16.957,33.44,192,0,993
2026-07-23 17:36:23,Cell_6,2.142,12.304,31.61,143,0,1048
2026-07-23 17:36:23,Cell_7,2.172,24.198,37.8,158,0,1030
2026-07-23 17:36:23,Cell_8,2.231,19.595,33.56,108,0,1079
2026-07-23 17:36:23,Cell_9,1.858,48.251,79.59,92,2,1059
2026-07-23 17:38:23,Cell_1,2.121,25.479,41.35,200,0,999
2026-07-23 17:38:23,Cell_10,2.268,21.743,35.28,174,0,1013
2026-07-23 17:38:23,Cell_11,2.178,19.547,29.69,137,0,1044
2026-07-23 17:38:23,Cell_12,2.134,26.322,35.38,151,0,1031
2026-07-23 17:38:23,Cell_13,2.217,8.794,28.07,51,0,1148
2026-07-23 17:38:23,Cell_14,2.154,19.51,35.36,128,0,1066
2026-07-23 17:38:23,Cell_15,2.261,35.949,36.73,71,0,1129
2026-07-23 17:38:23,Cell_16,2.212,26.003,38.9,147,0,1036
2026-07-23 17:38:23,Cell_17,2.168,48.352,45.67,191,0,998
2026-07-23 17:38:23,Cell_18,2.193,16.169,36.02,159,0,1037
2026-07-23 17:38:23,Cell_19,2.082,20.788,70.36,132,1,990
2026-07-23 17:38:23,Cell_2,2.244,13.327,33.39,131,0,1062
2026-07-23 17:38:23,Cell_20,2.122,32.905,44.09,147,0,1047
2026-07-23 17:38:23,Cell_21,2.222,40.925,41.52,60,0,1124
2026-07-23 17:38:23,Cell_22,2.16,0.0,28.28,165,0,1020
2026-07-23 17:38:23,Cell_23,2.125,43.575,46.05,159,0,1032
2026-07-23 17:38:23,Cell_24,2.164,20.809,39.89,181,0,1016
2026-07-23 17:38:23,Cell_25,2.247,22.22,36.14,102,0,1096
2026-07-23 17:38:23,Cell_26,2.195,24.746,37.6,198,0,998
2026-07-23 17:38:23,Cell_27,2.219,36.498,40.62,111,0,1072
2026-07-23 17:38:23,Cell_28,2.244,42.15,35.22,116,0,1068
2026-07-23 17:38:23,Cell_29,2.226,11.332,32.33,95,0,1092
2026-07-23 17:38:23,Cell_3,2.193,29.805,38.35,186,0,1000
2026-07-23 17:38:23,Cell_30,2.185,29.612,29.21,96,0,1089
2026-07-23 17:38:23,Cell_31,2.256,22.352,39.19,108,0,1082
2026-07-23 17:38:23,Cell_32,2.197,28.293,36.6,109,0,1080
2026-07-23 17:38:23,Cell_33,2.257,11.702,32.68,85,0,1105
2026-07-23 17:38:23,Cell_34,2.093,20.919,67.66,174,1,931
2026-07-23 17:38:23,Cell_35,2.234,15.686,24.33,160,0,1031
2026-07-23 17:38:23,Cell_36,2.222,28.023,34.04,90,0,1093
2026-07-23 17:38:23,Cell_37,2.189,29.355,41.16,117,0,1073
2026-07-23 17:38:23,Cell_38,2.245,36.143,39.25,152,0,1039
2026-07-23 17:38:23,Cell_39,2.111,22.953,39.37,185,0,1015
2026-07-23 17:38:23,Cell_4,2.184,28.038,34.28,163,0,1034
2026-07-23 17:38:23,Cell_40,2.231,30.791,37.3,144,0,1045
2026-07-23 17:38:23,Cell_41,1.9,50.0,75.37,152,2,968
2026-07-23 17:38:23,Cell_42,2.225,11.467,31.45,111,0,1089
2026-07-23 17:38:23,Cell_43,2.193,21.135,37.28,154,0,1030
2026-07-23 17:38:23,Cell_44,2.138,14.366,63.44,109,1,1028
2026-07-23 17:38:23,Cell_45,2.211,37.317,40.83,129,0,1057
2026-07-23 17:38:23,Cell_46,2.254,26.843,37.31,74,0,1116
2026-07-23 17:38:23,Cell_47,2.119,34.276,37.44,154,0,1031
2026-07-23 17:38:23,Cell_48,2.203,16.545,31.33,76,0,1114
2026-07-23 17:38:23,Cell_49,2.166,28.197,34.63,151,0,1032
2026-07-23 17:38:23,Cell_5,2.128,5.682,26.8,140,0,1043
2026-07-23 17:38:23,Cell_50,2.119,30.356,37.29,204,0,992
2026-07-23 17:38:23,Cell_51,2.179,21.866,33.86,159,0,1037
2026-07-23 17:38:23,Cell_52,2.235,24.672,34.91,62,0,1137
2026-07-23 17:38:23,Cell_53,2.222,21.164,37.33,146,0,1047
2026-07-23 17:38:23,Cell_54,2.118,43.033,45.09,126,0,1071
2026-07-23 17:38:23,Cell_55,2.146,42.537,43.33,192,0,990
2026-07-23 17:38:23,Cell_6,2.187,24.194,28.83,143,0,1046
2026-07-23 17:38:23,Cell_7,2.246,43.412,41.78,158,0,1027
2026-07-23 17:38:23,Cell_8,2.097,24.83,60.0,108,1,1089
2026-07-23 17:38:23,Cell_9,2.178,9.078,22.22,92,0,1108
2026-07-23 17:40:23,Cell_1,2.138,29.395,45.92,200,0,987
2026-07-23 17:40:23,Cell_10,2.132,29.476,38.94,174,0,1009
2026-07-23 17:40:23,Cell_11,2.126,12.127,32.01,137,0,1045
2026-07-23 17:40:23,Cell_12,2.127,29.355,33.56,151,0,1030
2026-07-23 17:40:23,Cell_13,2.296,25.57,36.06,51,0,1133
2026-07-23 17:40:23,Cell_14,2.218,42.942,42.45,128,0,1058
2026-07-23 17:40:23,Cell_15,2.166,20.94,41.16,71,0,1125
2026-07-23 17:40:23,Cell_16,2.168,28.114,36.88,147,0,1038
2026-07-23 17:40:23,Cell_17,2.163,14.672,31.13,191,0,992
2026-07-23 17:40:23,Cell_18,2.17,11.593,30.37,159,0,1032
2026-07-23 17:40:23,Cell_19,2.218,16.773,31.18,132,0,1058
2026-07-23 17:40:23,Cell_2,2.159,25.099,36.57,131,0,1055
2026-07-23 17:40:23,Cell_20,2.12,18.411,34.19,147,0,1035
2026-07-23 17:40:23,Cell_21,2.265,36.62,36.4,60,0,1125
2026-07-23 17:40:23,Cell_22,2.143,32.9,44.82,165,0,1017
2026-07-23 17:40:23,Cell_23,2.207,34.515,42.81,159,0,1033
2026-07-23 17:40:23,Cell_24,2.181,20.839,33.62,181,0,1013
2026-07-23 17:40:23,Cell_25,2.098,24.418,60.0,102,1,1081
2026-07-23 17:40:23,Cell_26,2.233,34.023,43.19,198,0,991
2026-07-23 17:40:23,Cell_27,2.197,20.644,32.9,111,0,1075
2026-07-23 17:40:23,Cell_28,2.202,13.86,31.37,116,0,1084
2026-07-23 17:40:23,Cell_29,2.283,18.353,32.86,95,0,1098
2026-07-23 17:40:23,Cell_3,2.213,21.151,34.13,186,0,1000
2026-07-23 17:40:23,Cell_30,2.255,25.276,35.36,96,0,1096
2026-07-23 17:40:23,Cell_31,2.106,18.73,37.49,108,0,1081
2026-07-23 17:40:23,Cell_32,2.284,30.821,33.91,109,0,1083
2026-07-23 17:40:23,Cell_33,2.28,30.289,38.9,85,0,1109
2026-07-23 17:40:23,Cell_34,2.062,10.242,68.31,174,1,934
2026-07-23 17:40:23,Cell_35,2.212,21.18,34.2,160,0,1021
2026-07-23 17:40:23,Cell_36,2.182,32.656,41.78,90,0,1097
2026-07-23 17:40:23,Cell_37,2.15,35.315,38.06,117,0,1065
2026-07-23 17:40:23,Cell_38,2.194,4.046,25.9,152,0,1042
2026-07-23 17:40:23,Cell_39,2.223,26.475,39.15,185,0,1002
2026-07-23 17:40:23,Cell_4,2.19,18.336,35.15,163,0,1032
2026-07-23 17:40:23,Cell_40,2.231,22.969,35.76,144,0,1055
2026-07-23 17:40:23,Cell_41,2.187,32.557,38.17,152,0,1044
2026-07-23 17:40:23,Cell_42,2.266,26.302,35.7,111,0,1082
2026-07-23 17:40:23,Cell_43,2.133,8.786,35.5,154,0,1027
2026-07-23 17:40:23,Cell_44,2.181,23.683,34.09,109,0,1079
2026-07-23 17:40:23,Cell_45,2.19,21.713,31.2,130,0,1069
2026-07-23 17:40:23,Cell_46,2.158,25.947,31.79,74,0,1122
2026-07-23 17:40:23,Cell_47,2.146,24.087,33.98,154,0,1042
2026-07-23 17:40:23,Cell_48,2.166,17.762,33.71,76,0,1123
2026-07-23 17:40:23,Cell_49,2.215,16.471,31.62,151,0,1046
2026-07-23 17:40:23,Cell_5,2.247,37.748,41.32,140,0,1046
2026-07-23 17:40:23,Cell_50,2.276,16.57,32.6,204,0,982
2026-07-23 17:40:23,Cell_51,2.183,18.822,36.42,159,0,1035
2026-07-23 17:40:23,Cell_52,2.277,23.806,32.29,62,0,1120
2026-07-23 17:40:23,Cell_53,2.193,16.662,31.71,146,0,1038
2026-07-23 17:40:23,Cell_54,2.189,46.706,38.7,126,0,1071
2026-07-23 17:40:23,Cell_55,2.019,23.559,33.24,192,0,1005
2026-07-23 17:40:23,Cell_6,2.222,10.886,32.81,143,0,1044
2026-07-23 17:40:23,Cell_7,2.252,18.033,35.54,158,0,1035
2026-07-23 17:40:23,Cell_8,2.22,23.496,32.55,108,0,1080
2026-07-23 17:40:23,Cell_9,2.294,23.927,30.32,93,0,1098
2026-07-23 17:42:23,Cell_1,2.259,9.666,25.71,200,0,983
2026-07-23 17:42:23,Cell_10,2.188,19.982,37.02,174,0,1015
2026-07-23 17:42:23,Cell_11,2.154,23.662,36.13,137,0,1048
2026-07-23 17:42:23,Cell_12,2.212,33.571,34.78,151,0,1036
2026-07-23 17:42:23,Cell_13,2.21,28.077,40.67,51,0,1137
2026-07-23 17:42:23,Cell_14,2.236,27.606,36.28,128,0,1068
2026-07-23 17:42:23,Cell_15,2.209,24.004,37.65,71,0,1128
2026-07-23 17:42:23,Cell_16,2.164,41.071,42.47,148,0,1040
2026-07-23 17:42:23,Cell_17,2.203,34.595,36.62,191,0,998
2026-07-23 17:42:23,Cell_18,2.19,33.45,40.18,159,0,1023
2026-07-23 17:42:23,Cell_19,2.114,28.668,36.24,132,0,1067
2026-07-23 17:42:23,Cell_2,2.201,6.693,36.15,131,0,1050
2026-07-23 17:42:23,Cell_20,2.22,29.882,39.03,147,0,1035
2026-07-23 17:42:23,Cell_21,2.283,24.368,35.55,60,0,1135
2026-07-23 17:42:23,Cell_22,2.184,21.911,42.66,165,0,1028
2026-07-23 17:42:23,Cell_23,2.117,32.276,47.13,159,0,1023
2026-07-23 17:42:23,Cell_24,2.147,21.383,33.93,181,0,1002
2026-07-23 17:42:23,Cell_25,2.256,28.763,39.89,102,0,1093
2026-07-23 17:42:23,Cell_26,2.155,6.925,27.33,198,0,994
2026-07-23 17:42:23,Cell_27,2.165,35.79,31.59,111,0,1073
2026-07-23 17:42:23,Cell_28,2.182,33.433,40.51,116,0,1079
2026-07-23 17:42:23,Cell_29,2.205,28.911,33.73,95,0,1092
2026-07-23 17:42:23,Cell_3,2.278,2.534,25.18,186,0,1008
2026-07-23 17:42:23,Cell_30,2.194,17.245,33.55,96,0,1104
2026-07-23 17:42:23,Cell_31,2.188,24.224,37.84,108,0,1079
2026-07-23 17:42:23,Cell_32,2.23,27.859,32.81,109,0,1078
2026-07-23 17:42:23,Cell_33,2.153,31.028,37.43,85,0,1114
2026-07-23 17:42:23,Cell_34,2.241,15.693,25.34,174,0,1013
2026-07-23 17:42:23,Cell_35,2.195,17.948,31.7,160,0,1036
2026-07-23 17:42:23,Cell_36,2.2,36.88,43.01,90,0,1102
2026-07-23 17:42:23,Cell_37,2.193,15.569,34.9,117,0,1073
2026-07-23 17:42:23,Cell_38,2.256,33.21,46.66,152,0,1040
2026-07-23 17:42:23,Cell_39,2.209,24.26,33.35,186,0,1011
2026-07-23 17:42:23,Cell_4,2.225,20.687,37.36,163,0,1019
2026-07-23 17:42:23,Cell_40,2.174,38.717,41.52,144,0,1043
2026-07-23 17:42:23,Cell_41,2.293,27.313,38.54,152,0,1036
2026-07-23 17:42:23,Cell_42,2.218,25.119,35.14,111,0,1082
2026-07-23 17:42:23,Cell_43,2.166,23.695,32.92,154,0,1043
2026-07-23 17:42:23,Cell_44,2.182,21.117,34.33,109,0,1073
2026-07-23 17:42:23,Cell_45,2.271,35.636,42.22,130,0,1061
2026-07-23 17:42:23,Cell_46,2.178,32.257,38.63,74,0,1126
2026-07-23 17:42:23,Cell_47,2.168,17.895,32.31,154,0,1034
2026-07-23 17:42:23,Cell_48,2.255,18.323,29.02,76,0,1109
